Species	ERAS6_D42	ERAS7_D8	ERAS11_D180	ERAS3_D180	ERAS9_D42	ERAS9_D4	ERAS7_D4	ERAS2_D0	ERAS2_D42	ERAS2_D180	ERAS4_D0	ERAS3_D4	ERAS9_D8	ERAS7_D0	ERAS11_D8	ERAS11_D4	ERAS4_D180	ERAS5_D4	ERAS3_D0	ERAS9_D0	ERAS11_D42	ERAS5_D180	ERAS5_D0	ERAS5_D42	ERAS6_D8	ERAS2_D8	ERAS4_D4	ERAS6_D4	ERAS6_D180	ERAS7_D42	ERAS2_D4	ERAS4_D42	ERAS3_D42	ERAS7_D180	ERAS11_D0	ERAS4_D8	ERAS5_D8	ERAS6_D0	ERAS3_D8	ERAS9_D180	ERAS8_D180	ERAS10_D0	ERAS12_D180	ERAS8_D8	ERAS12_D4	ERAS8_D0	ERAS12_D42	ERAS1_D8	ERAS12_D0	ERAS1_D42	ERAS10_D180	ERAS10_D8	ERAS1_D0	ERAS8_D42	ERAS1_D180	ERAS10_D42	ERAS12_D8
motu_linkage_group_136	0	0	0.000424267525207119	0.00018854444127779	0.000303217426328158	0.768318628621722	0	0	0	0	0	0.863197331920332	0.0049393495235352	0	0.0896655469144855	0.682179112448756	0	0	0.0292311935308712	0.000258028146447438	0.0127345433637691	0	0	0	0	0	0	0	0	0	0	0	0.000338367299656836	0	0.00560733056708981	0	0	0	0.0171502533282531	0.000951886123217401	0	0.000141533208518267	0.000396873101925517	0	0.503662960934438	0	0.00108371495699451	0	0.00103759270924284	0	0	0.00355493933859444	0	0	0	0.000613801355965138	0.00535745474462833
motu_linkage_group_140	0.0081920379864829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147695949867849	0	0	0	0	0	0	0	0	0	0.000274136161057724	0	0	0	0	0	0	0	0	0	0	0	0	0.0345975880656363	0	0.0248662368207466	0	0	0	0	0.00729598585188482	0	0
motu_linkage_group_142	0	0	0.000173170418451885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_145	0	0	0	0	0	0	0	0.000243599313788115	0.0379630406903341	0.000156775179353605	0	0	0	0.00652476576992108	0	0	0.000148018635204426	0	0	0	0	0	0	0	0	0.0578689240386191	0	0	0	0	0	0	0	0	0	0	0	0.000161954066251202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882036219995089	0	0	0	0
motu_linkage_group_151	0	0	0	0	0	0.000804227381191942	0	0	0	0	0.0025045045393422	0	0	0	0	0.000385781771690731	0	0	0	0.00252351527225594	0	0	0	0	0	0	0.000177403023253854	0	0.0107430625030512	0	0	0	0	0.00263768986159021	0.00505407395113695	0	0	0	0	0	0.0118327931930037	0	0	0	0	0	0	0	0.00026290355808518	0	0	0	0	0	0	0	0
motu_linkage_group_158	0	0	0	0	0	0	0	0.0307259934458076	0	0	0.00657849859000551	0.000261820902035346	0	0	0	0	0.0127444044911011	0	0.0103144745682971	0	0	0	0	0	0	0	9.85572351410302e-05	0	0.00275858542741824	0	0	0.0145526179981346	0	0	0	0	0	0	0	0	0.0225404738871783	0.0066237541586549	0	0.00632410038854555	0	0.0425921400021353	0	0	0	0	0	0	0	0.013352905126487	0	0	0
motu_linkage_group_161	0	0	0	0	0	0	0	0	0	0	0.0016362762990369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193001697189528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00618033839758078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_168	0	0	0	0	0	0	0	0	0	0	0.0831161573123031	0	0	0	0	0	0.00022202795280664	0	0	0.0014707604347504	0	0	0	0	0	0	0.000827880775184654	0	0.00125649853836856	0.000357293655324479	0	0	0	0.143554662369571	0	0	0	0	0	0	0	0.210459881066663	0	0	0	0.0801265650211991	0	0	0	0	0.000428700886396498	0.000329161049869856	0	0	0	0.000306900677982569	0
motu_linkage_group_171	0	0	0.00844746947510603	0	0	0	0	0	0	0	0	0	0	0.00119307767375655	0	0	0	0	0	0	0.00326686815050938	0	0	0	0	0	0	0	0	0.000235393467037304	0	0	0	0.000450337293442231	0.000953246196405268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_176	0	0	0	0.0304813513399094	0	0	0	0	0	0	0	0.000336626874045445	0	0	0	0	0	0	0.00499971210813871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_177	0	0	0	0	0	0	0	0	0	0	0.00924997009863718	0	0	0.0202314679628488	0	0	0	0	0.0207659275505158	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169183649828418	0	0.00623535159060387	0	0	0	0	0	0	0.000188710944691023	0	0	0	0	0	0	0.000186953641305017	0.016459227473782	0	0	0	0	0.0502385232689052	0	0
motu_linkage_group_179	0	0	0	0	0	0	0	0	0	0	0.00738365041969033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123196543926288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000509955279453685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158500544029739	0	0	0	0	0	0	0.000141533208518267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_185	0	0	0.000774456593632043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237806598763194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226735692751683	0	0	0	0	0.000777209824604137	0	0	0	0.00486532690902942	0	0.000257061256794398	0	0	0	0	0	0	0	0
motu_linkage_group_190	0	0	0	0	0.00414397149315149	0.000402113690595971	8.05541112732618e-05	0.0149082780038326	0	0	0.00100180181573688	0	0	0.0051791306231268	0	0.000271252808220045	0.00179102548597356	0	0	0.000309633775736925	0	0	0	0	0	0	0.000216825917310266	0	0.00556857306776974	0.00029424183379663	0	0	0	0.00152471340779727	0.00125604204702812	0	0.000196110780801066	0.000728793298130408	0	0	0.00408331079708008	0	0	0	0	0	0	0	0.000476731785327794	0.00263779559326778	0	0	0.00581306823371104	0	0.00168247949601654	0	0
motu_linkage_group_191	0	0	0	0	0	0	0	0	0	0	0.00140252254203163	0.000366549262849484	0	0	0	0	0.00581713236353396	0	0.0118760284870034	0	0	0.0106818829515879	0	0.0245046473767668	0	0	0.000118268682169236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345341028784572	0	0	0	0	0.0004718878941868	0	0	0	0	0	0	0	0.00934011981900773	0	0
motu_linkage_group_192	0	0	0	0.0358234438427801	0	0	0	0	0	0	0	0.000759280615902503	0	0	0	0	0	0	0.0655030775373131	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143095531024876	0	0	0	0	0	0.000247478403005095	0.0182547193629918	0	0.000934119176220562	0	0	0	0	0	0	0	0	0	0	0	0.00122532541160704	0	0	0
motu_linkage_group_194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000719630981065628	0	0	0	0	0	0	0	0	0	0	0.010777807395139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000621678267858591	0	0.00331487761690292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477478361807438	0.000398858197516979	0	0	0	0	0.000216836655222784	0	0	0	0	0	0	0	0.000645826783895449	0	0	0
motu_linkage_group_205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111653975608855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_206	0.000315685471540767	0	0.00269712926738811	0.00183830830245845	0	0.00402113690595971	0	0.0662427733961147	0.0156817272063647	0.0381277236187967	0.00260468472091589	0.000523641804070692	0	0.00126740054523647	0	0	0.00193904412117799	0	0.025382100099674	0.0127723932491482	0.000353737315660251	0.00188678600118452	0.00719985801960656	0.00190351999301658	0	0.000290288056376319	0.000118268682169236	0	0.00109658054257619	0.0633723349539491	0	0	0.000828999884159247	0.000337752970081673	0.00276628307976431	0	0.000840474774861711	0.0038545067767786	0	0.00804497304138577	0.00427110653174432	0.00465644256025099	0.00264582067950345	0	0	0.00564317395217295	0.00399802950350679	0.00386133795375405	0.00123389403261311	0.000269949841416293	0.0233641983086091	0	0.00087841919976078	0.00108394171026777	0.00672991798406617	0	0
motu_linkage_group_207	0.00144313358418636	0	0.00114725402224374	0	0	0	0.000322216445093047	0	0	0	0.0020990133282106	0	0	0.000961167961995911	0	0.000289336328768048	0.00109956700437574	0	0	0	0.000951226395052777	0	0	0	0	0	0.00332278678475473	0	0.000832226304633719	0	0	0.000566419263400449	0	0.000707672889694935	0.000982617927947167	0	0	0.000242931099376803	0	0	0	0.00345745409380338	0	0	0	0	0.000146447967161421	0	0.000175269038723454	0	0	0	0	0	0	0	0
motu_linkage_group_210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450478151225333	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_212	0.000526142452567945	0	0.0115309852386649	0	0	0	0	0.00100687716365754	0	0	0.00320576581035801	0	0	0.0116413087118016	0	0	0	0	0.0139717982200041	0	0.0422820132600959	0	0.000580380711820137	0	0	0	0	0	0.00217602701417464	0	0	0	0	0.00123521086201298	0.0100333834947127	0	0	0.0015223682227613	0	0	0.00192947653048839	0.00387800991340052	0.00033807708682544	0	0	0.00245567512039802	0.000571147071929541	0	0.000202533111413769	0.000617028208951528	0	0	0.00327081972616808	0	0.00077048126453094	0	0.000144017600662052
motu_linkage_group_217	0	0	0.0014394791033813	0	0	0	0	0	0.00499594849052326	0	0	0	0	0.00100140289993993	0	0.000108501123288018	0	0	0.00334227329968725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048447336099656	0	0	0.00126324171675937	0	0.00362330846902107	0	0	0	0	0	0	0	0	0	0.00370216925370917	0	0	0.00527051519856468	0	0	0	0
motu_linkage_group_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166254822967495	0	0	0.00359979632843143	0	0.000960917676852647	0	0
motu_linkage_group_219	0	0	0.00318200643905339	0	0	0	0	0	0	0	0	0	0	0.00103660847064094	0	0	0	0	0	0	0.00305878737659159	0	0	0	0	0	0	0	0.00109229702483176	0	0	0	0	0.000916758061650256	0.00229900553250682	0	0	0	0	0	0	0.000235888680863778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_224	0	0	0	0	0	0	0.000151038958637366	0	0	0	0	0	0	0.00144734012881942	0	0.000108501123288018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00704654541264286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_225	0.000335415813512065	0	0.0110158032437706	0.0320996911275438	0	0	0	0.00268861464847623	0	0.0278275943352648	0.000190819393473691	0	0	0	0	0	0	0.000263145077180073	0.000534215814294273	0	0.0136500987690074	0.0276035306315026	0.0011858589679352	0.0526767432734122	0	0	0	0	0.00160631915416435	0	0	0	0.0161401201936311	0	0.000199371753496527	0	0.000175098911429523	0	0.059357694960772	0	0	0	0.0075273598331873	0	0	0.000390305979401011	0.0281180096949928	0	0.000140215230978763	0.000154257052237882	0	0	0	0	0.0549557555007273	0	0.00260671857198314
motu_linkage_group_228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137072567822024	0	0	0	0	0	0	0	0	0	0	0.00402248652069289	0	0	0	0	0	0	0	0	0	0.0204236337162956	0	0	0.00537902580559395	0	0.00553488581867125	0	0
motu_linkage_group_230	0	0	0	0	0	0	0	0	0	0	0.0280713217117938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246393087852575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_233	0	0	0	0	0	0	0	0.0212905800250812	0	0	0	0	0	0.00107789895479645	0	0.000108501123288018	0	0	0	0	0	0.0318228001144664	0	0	0	0	0	0	0.00061682655519911	0.00542712715669339	0	0	0	0	0.000996858767482633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00467441762492975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678058935778865	0	0.0182708616923488	0	0	0.0128295021006814	0.0193148596689563	0	0.00584230129078178	0	0	0	0	0.000994922342757854	0	0	0.00812899345959137
motu_linkage_group_238	0.000694508037389687	0	0.00172737492405756	0.0048550193629031	0	0	0	0.0100362917280703	0.0205080601617158	0.0135767305320222	0.00215387390383429	0.000261820902035346	0	0.00824592700419283	0	0	0.00149498821556471	0	0.0196427045563587	0.00043004691074573	0.000982141252891992	0	0.000262179703795197	0	0	0	0.000123196543926288	0	0.00149066417506451	0.000196161222531087	0	0.00428735811681571	0.000366564574628238	0.0010229089951045	0	0	0	0.000550643825254086	0	0.00526607968167046	0.000213674034384096	0.000141533208518267	0	0	0	0.000308992233692467	0.000414935906957359	0.00029419717742888	0.000280430461957526	0.0108288450670993	0.00276512071725741	0	0.0031933121497186	0	0.004984542058292	0.00122760271193028	0
motu_linkage_group_24	0.000157842735770383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017593049312014	0	0	0	0	0	0	0	0	0	0.0656723738648623	0	0	0.0434057433447853	0	0	0	0	0.0428523439884026	0	0	0	0	0	0	0	0.074619175706839	0	0	0
motu_linkage_group_240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000393317018038633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_241	0	0	0.000833382638799698	0	0	0.00536151587461294	0	0.0142911597422361	0	0	0.00567687695584231	0.00145871645419693	0	0.00357643892835688	0	0.00036167041096006	0	0	0.0135217262885473	0.00704416839801505	0	0	0.00659482793392534	0	0	0	0.000492786175705151	0	0.000954612525903384	0	0	0	0	0.006948061098823	0.0208779608114644	0	0	0.00797623776287169	0	0	0.00856298692794265	0.00861583406854951	0	0	0.000173766762440724	0.00478589474741715	0	0	0.00713094603263422	0	0	0	0.0449931481289235	0	0.0300723554778658	0	0
motu_linkage_group_243	0	0	0	0	0	0	0.000196910049779084	0	0	0	0	0	0	0.00291032717795041	0	0.000279002888454904	0	0	0	0.00091341963842393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00461274056282971	0.0124108916551588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_244	0	0	0.0110158032437706	0	0	0	8.05541112732618e-05	0.0160125948930054	0	0	0.00016696696928948	0	0	0.000735405254643383	0	0	0.03277132583426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174282850277061	0	0	0.00029905763024479	0	0	0.00304473644552259	0	0	0	0.000300758068101317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_246	0	0.000246510195535409	0	0	0	0	8.05541112732618e-05	0	0	0	0	0	0	0.0754650966626603	0	0	0	0	0	0	0	0.204649426506431	0.00981157122279718	0.0568898675246222	0	0	0	0	0	0.0445335015451199	0	0	0	0.002451121554307	0	0	0.000140079129143618	0	0	0	0	0	0.180140700963992	0	0.000186178674043633	0.021499354365339	0.137968629862775	0	0.0993004265791598	0	0	0	0	0	0	0	0.121493247918507
motu_linkage_group_248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133080645458932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370580927479749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269923443752003	0	0	0	0	0	0	0	0.00160594647774374	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_253	0	0	0	0.000157120367731492	0	0	0	0	0	0	0	0.0115986659601658	0	0	0	0.000108501123288018	0	0	0.0338884596042059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157005255878515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_254	0.0270226763638896	0	0	0	0	0	0	0	0	0	0	0	0	0.00524171830437305	0	0	0.00686806467348539	0.000175430051453382	0	0	0	0.00873567061965745	0.00852689067420071	0	0	0	0	0.000117286995413427	0	0	0	0	0	0.00156331374723517	0	0	0	0.00732032379455432	0	0	0	0	0	0	0	0.00335012632319201	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000880139267525325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00349106696171718	0	0	0	0	0	0.000149528815122395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_258	0.0727023640958386	0	0.0179135177309673	0	0	0.000402113690595971	0	0.0165647533375918	0	0	0.0139751353295295	0.000418913443256553	0	0.0156782141521845	0	0.000108501123288018	0.0210778536531103	0	0.0135334672954549	0.00258544202740333	0.00154574289196076	0	0.0164545774783601	0	0	0	0.000147835852711545	0	0.0289565799524026	0	0	0	0	0.00478644209030029	0.0327468105118045	0	0	0.0138308772578526	0	0.00673996787245869	0.00879482325524939	0.0304154865105756	0.0100276603753181	0	0	0.033224796496511	0.023812439460447	0.00022064788307166	0.00890366716715144	0.0033250964593499	0	0	0.0190048577454126	0.0702991181659168	0.0188374807124095	0	0
motu_linkage_group_260	0.000694508037389687	0	0	0	0	0.000402113690595971	0	0	0	0	0.0496893700605492	0	0	0.00161163279209082	0	0.000108501123288018	0.0388252880141211	0	0	0.00255447864982963	0.000166464619134236	0	0	0	0	0	0.00192186608525009	0	0.0122508607490934	0	0	0.0252187284350908	0	0.0105764930059861	0.0257488619640764	0.0160332196489654	0	0.0166650734172487	0	0	0	0.0158234127123423	0	0	0.00014480563536727	0.00157748666674575	0	0	0.000280430461957526	0	0	0	0	0	0	0	0
motu_linkage_group_265	0.00115751339564948	0	0.00373759486491986	0	0	0	0	0.00477454655024705	0	0	0.00667867877157919	0	0	0.0136754083523046	0	0	0	0	0.0102459853613363	0	0.00882262481411451	0	0.00361404637846918	0	0	0	0	0	0.0332400976968409	0.0255696153569271	0	0	0	0.00223881968739852	0.000947015829108501	0	0	0.00110128765050817	0	0	0.00804696413490506	0.0066803674420622	0	0	0	0.00335012632319201	0	0	0	0	0	0	0	0.00543541785148764	0	0	0
motu_linkage_group_267	0	0	0	0	0	0	0	0	0	0	0.00196649986052054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184794815889432	0	0.0035029656221184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_268	0	0	0	0	0	0.00055290632456946	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057901516062805	0	0	0	0	0	0	0	0	0.00248444029177419	0	0	0	0	0.00250902206346386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077128526118941	0.00279727328373715	0	0	0	0.00334923488459368	0	0
motu_linkage_group_270	0.00696762933614978	0	0	0	0	0	0	0.00382798921667038	0	0	0	0	0	0.000670582299066915	0	0	0	0	0	0.00141546868908309	0.000199757542961083	0.00188890837013973	0.000317640794982642	0	0	0	0	0	0	0	0	0.00741946991179489	0	0.00220573368216603	0	0	0	0	0	0	0	0	0	0	0	0.00541317221431163	0	0	0.000781199144024536	0	0	0	0.00664350655281262	0	0	0	0
motu_linkage_group_273	0	0	0	0	0	0	0	0	0	0	0.002888528568708	0	0	0	0	0	0	0	0	0.00772536270463629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149528815122395	0	0	0	0	0	0.00560894340258252	0.0116198764193497	0	0	0	0	0	0	0	0	0.0269116981435402	0	0	0.00240352292276766	0	0.0198121437675414	0
motu_linkage_group_274	0.00205195556501498	0	0	0	0.0670049868699963	0.000517003316480534	0	0.0127158841797396	0.0646851972769909	0.00216349747507974	0.00118546548195531	0.000523641804070692	0	0.000365094807269765	0	0	0.0028123540688841	0	0.00382169774841287	0.00304989269100871	0	0.000148565826864923	0.00584459062768062	0	0	0	0.000114983440997869	0	0.00291279206621802	0	0	0	0	0.000868507637352874	0.00475501632089216	0	0	0.00409743787615541	0	0.0159671220668725	0.00740380529140893	0.00571794162413799	0	0	0	0.00356154206203422	0	0	0.00394004799050324	0	0	0	0.0211130638248385	0.000558552894179848	0.00693433138077846	0	0
motu_linkage_group_277	0	0	0.00289411061837713	0	0	0.000536151587461294	0	0	0	0	0.00313897902264222	0.000374029860050494	0	0.00353620399041286	0	0	0	0	0.0143142442548081	0.00709061346437559	0.00334593884459814	0	0	0	0	0	0.000307991359815719	0	0.0022274292271079	0	0	0	0	0.000627255515865965	0.0029905763024479	0	0	0.000208226656608688	0	0	0	0.00587362815350808	0	0	0.00014480563536727	0.000715560962235186	0.000146447967161421	0	0.000210322846468144	0	0	0	0	0	0	0	0
motu_linkage_group_280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231602036627433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_281	0.0535876087940452	0	0.00462148554243469	0.018854444127779	0	0	0	0	0	0	0	0	0	0.00797992935889628	0	0	0.0204265716582108	0.0128941087818236	0.00452028765941308	0	0.00316282776355048	0.0659632271280257	0.00719985801960656	0.130073866189466	0.310549196590885	0	0	0	0.0352105158592825	0.037368712892172	0	0.08243578818105	0.0828999884159247	0.00250902206346386	0	0	0.15289636946026	0.00218637989439122	0.0683040392294062	0	0.00403843924985941	0.0113226566814614	0.0165363792468965	0.275382457348873	0	0	0.0227726588936009	0	0.00504774831523546	0.00516761124996905	0	0	0.00348784094022663	0.00471279004464247	0.00463861169462505	0	0.0370125233701473
motu_linkage_group_282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210348793121839	0	0	0	0	0	0	0	0	0	0	0	0.000269151867220311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_284	0.000157842735770383	0.139253609457952	0	0.00656763137117636	0	0.00285500720323139	8.05541112732618e-05	0.010897009303455	0	0	0	0.000523641804070692	0	0.0135815268304352	0	0	0	0.000375921538828676	0.0101911939957677	0.0422185653217298	0	0.0138314784811243	0.00355757690380559	0.0233752255142436	0	0	0	0	0.0460392487172224	0.0174926770192096	0	0	0	0.0131627157483258	0	0	0.0069759406313522	0	0	0	0	0	0	0	0	0	0	0	0	0.0158884763805018	0	0	0.0015811545595694	0	0.00599088493441405	0	0
motu_linkage_group_288	0.00203222522304369	0	0.0152736309074563	0	0	0.00317669815570817	8.05541112732618e-05	0.0118754665471706	0.000339231070344172	0.00754088612690838	0.0100848049450846	0.00063585076208584	0	0.0184164252067077	0	0.00030380314520645	0	0	0.00191769779490252	0.0064249008465412	0.00972153375743938	0	0.0236748272527063	0	0	0	0.000542064793275666	0.000117286995413427	0.00303273056306229	0.000147120916898315	0	0	0	0.0152085337385348	0.0164481696634634	0	0	0.0118388422429629	0	0	0.0281045457425402	0.0136438013011609	0.00650871887157848	0	0.00014480563536727	0.00613105642642421	0.00203562674354375	0	0.00689858936415513	0	0	0	0.00537902580559395	0	0	0	0
motu_linkage_group_289	0	0	0	0	0	0	0	0	0	0	0.000871938617400617	0.000314185082442415	0	0	0	0	0.00125815839923762	0	0.0113966040382778	0	0	0.0140543272214217	0	0	0	0	0	0	0.00152493231702002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157093001488082	0	0	0
motu_linkage_group_290	0.000710292310966725	0	0.00018940514518175	0.00782459431302829	0	0	0	0.00457966709921656	0.000570524981942471	0.00434267246809485	0.00624456465142655	0	0	0	0	0	0.00248671307143436	0	0.000182637885228811	0.00298796593586133	0.00059927262888325	0.00977563140771191	0	0	0	0.000217716042282239	0.000177403023253854	0	0.00385516596999443	0.0010739826933577	0	0.010143261886125	0.00260542820735763	0	0.000398743506993053	0	0	0.0039354838099042	0	0.00597231777308982	0.00361963814246659	0.000849199251109602	0.0290378819575503	0	0	0	0	0	0.000482963573371294	0.0114612989812746	0.0158029864247909	0	0.00833981522596411	0.000581244105505904	0	0.00612096352198568	0
motu_linkage_group_293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000606876404338148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173701527470575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_295	0	0	0.000772772992341538	0	0	0	0	0	0	0	0	0	0	0	0	0.000705257301372117	0	0	0	0	0.000166464619134236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156257611802903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_297	0	0	0	0	0	0	0	0	0	0	0.0171141143521717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019711447028206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181427703737379	0	0	0	0	0	0	0.00414290368867454	0	0	0.00451758445591258	0	0.00525634448688747	0	0
motu_linkage_group_301	0.00686615900601168	0	0.00442450419144567	0	0.0121347614016529	0	0	0.00138039611146598	0	0	0.00253789793320009	0.000349094536047128	0	0	0	0	0.0309951022118069	0	0.0146977838137886	0.00427294610516957	0.00263014098232093	0.00298617311998495	0.00175055371457101	0.000177661866014881	0	0	9.85572351410302e-05	0	0.00466046730594883	0	0	0	0	0.00225811985711747	0.000192251333728794	0	0	0	0	0.00603372978103933	0.00103204558607518	0.00332603040017928	0	0	0	0.00284598109979904	0	0	0	0.0191587258879449	0	0	0.00286778032863078	0.000801174307589219	0.0180669994478786	0	0
